【特定避難勧奨地点】枝野官房長官会見（16:00）（続）／今回「勧奨」という形にしたのは、一律に避難を求めるほどの危険性は無いと判断した一方、住民の皆さんに対する注意喚起は必要であり、安心の観点から避難を希望される皆さんに対しては政府としてしっかり支援していくという意味。,Middle
【東電福島原発】枝野官房長官会見（16:00）（続）／空間線量の測定値は変動するため特定避難勧奨地点についてモニタリングを定期的に実施し対象地点の住民の方に情報提供していく。また放射線量が下がった場合、福島県、市町村と協議し、解除も柔軟に行っていく。,Middle
@_smk35 かんち〜ん😆💗🎂🎉 お誕生日おめでとう！！ カウンセリングちゃんとこないとイケパラのDVD没収だよ🌟 あと少しカウンセリングと生活支援技術耐え抜こうね✌️,Low
髪の毛いつもと違う匂いしたから何かと思ったら今日生活支援技術で洗髪したの忘れてた笑,Low
ああぁぁぁぁああん！？ この写真はかっこいい！！！ うーわかっこいい(ﾟ∀ﾟ) こっちTAK-Zの声がすき♡歌はあんまじゃけど声と見た目がすき！！！ひゃー♡ 眠たい寝たいけどまだ生活支援１ページもしてない😭あーあ ,Low
なんか北電の今年もボーナス支給見送りますっつって生活支援金は給料の1.4か月分出しますみたいなのがムカつくよね。だったら最初からボーナスは1.4か月分ですで良いわ。額云々より我慢するふりして実は貰ってる感がさあ。,Low
手置いてたら、枕にして寝た。 生活支援のやつ2人やろうかね。,Low
今からオールする勢いでなんかがんばろ とかいいつつ生活支援はむり えいごもやりたくない 保健はやった,Low
テスト勉強疲れた。 ずっとずっと数学やっておった笑 あと生活支援やらないかん あぁー、暇になったなぁ 三角チョコパイ探しにでもめぐろうかな いい旅だ,Low
みんな日本史すごい😳 けどさ、みんな生活支援どーやって勉強してるの？？もー覚えることすらワカラナイ。,Low
今日 は 数学と生活支援の テスト 数学 課題終わってません 生活支援 ノー勉 です (^_^)/~~,Low
なんで明日のテスト生活支援が3つ連続なん？😡😂😱,Low
